v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
2410025,scshoe/2017022013494290531.jpg,ACE 15.1 FG - Blue Black,"<p>Size Chart</br>
Length  x Width x shoulder width</br>
S-66x50x42x58</br>
M-70x53x44x61</br>
L-72x55x46x63</br>
XL-74x58x48x65</br>
XXL-76x60x50x67</br>
-Because it is hand-gaugingThere is some errorPlease note</br>
brand  :  Supreme</br>
Color: black</br>
please note: s/s 2016</p>Color:black</br>
State: New is not used</p>",,40.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410026,scshoe/2017022013494312332.jpg,ACE 15.1 FG - Grey Green,,,45.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410027,scshoe/2017022013494320433.jpg,ACE 15.1 FG - Orange Black,,,45.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410028,scshoe/2017022013494330434.jpg,ACE 15.1 FG - Pure Black,,,40.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410029,scshoe/2017022013494341935.jpg,ACE 15.1 FG - Silver Grey,,,45.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410023,scshoe/2017022013494359346.jpg,ACE 15.1 FG - Black Grey,,,45.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410024,scshoe/2017022013494364647.jpg,ACE 15.1 FG - Black Yellow,,,45.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 15.1,,,,,,,1,0,0,0,0,0,,,
2410016,scshoe/2017022013494376248.jpg,ACE 16.1 Primeknit FG - Blue White Yellow,,,49.99,,,200,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410017,scshoe/2017022013494386549.jpg,ACE 16.1 Primeknit FG - Grey Lime White,,,49.99,,,200,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410019,scshoe/20170220134943970410.jpg,ACE 16.1 FG - Blue White Yellow,,,46.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410020,scshoe/20170220134944092411.jpg,ACE 16.1 FG - White Black Orange,,,46.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410021,scshoe/20170220134944196412.jpg,ACE 16.1 FG - White Yellow Black,,,46.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410044,scshoe/20170220134944312413.jpg,ACE 16.1 TF - Black Red Yellow,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410045,scshoe/20170220134944416414.jpg,ACE 16.1 TF - Black White Orange,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410046,scshoe/20170220134944521415.jpg,ACE 16.1 TF - Blue White Yellow,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410047,scshoe/20170220134944608416.jpg,ACE 16.1 TF - Orange Black Yellow,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410048,scshoe/20170220134944712417.jpg,ACE 16.1 TF - Silver White Red,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410049,scshoe/20170220134944832418.jpg,ACE 16.1 TF - White Yellow Black,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410050,scshoe/20170220134944918419.jpg,ACE 16.1 TF - Yellow Red Black,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410067,scshoe/20170220134945005420.jpg,ACE 16.1 Primeknit FG - Black Red Green,,,49.99,,,200,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410080,scshoe/20170220134945111421.jpg,ACE 16.1 FG - Green,,,46.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410081,scshoe/20170220134945230422.jpg,ACE 16.1 Primeknit FG - Red,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410082,scshoe/20170220134945352523.jpg,ACE 16.1 Primeknit FG - Orange,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410083,scshoe/20170220134945473524.jpg,ACE 16.1 Primeknit FG - Black Orange,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410084,scshoe/20170220134945591525.jpg,ACE 16.1 Primeknit FG - Yellow Black,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410085,scshoe/20170220134945712526.jpg,ACE 16.1 Primeknit FG - Black Yellow,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410086,scshoe/20170220134945868527.jpg,ACE 16.1 Primeknit FG - Silver Yellow,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410087,scshoe/20170220134945990528.jpg,ACE 16.1 Primeknit FG - Silver Red,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410088,scshoe/20170220134946111529.jpg,ACE 16.1 Primeknit FG - Yellow Red,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410089,scshoe/20170220134946231530.jpg,ACE 16.1 Primeknit FG - White,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16.1,,,,,,,1,0,0,0,0,0,,,
2410090,scshoe/20170220134946354531.jpg,ACE 16+ Purecontrol FG - Blue,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410091,scshoe/20170220134946488532.jpg,ACE 16+ Purecontrol FG - Green Yellow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410092,scshoe/20170220134946610533.jpg,ACE 16+ Purecontrol FG - Red Yellow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410093,scshoe/20170220134946730534.jpg,ACE 16+ Purecontrol FG - Grass-Green,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410094,scshoe/20170220134946851535.jpg,ACE 16+ Purecontrol FG - Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410095,scshoe/20170220134946972536.jpg,ACE 16+ Purecontrol FG - Green,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410096,scshoe/20170220134947094637.jpg,ACE 16+ Purecontrol FG - Black Green,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410097,scshoe/20170220134947216638.jpg,ACE 16+ Purecontrol FG - Rainbow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410098,scshoe/20170220134947336639.jpg,ACE 16+ Purecontrol FG - Black Brown,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410099,scshoe/20170220134947456640.jpg,ACE 16+ Purecontrol FG - Silver Yellow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410100,scshoe/20170220134947577641.jpg,ACE 16+ Purecontrol FG - Red Green,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410101,scshoe/20170220134947699642.jpg,ACE 16+ Purecontrol FG - Silver Orange,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410102,scshoe/20170220134947819643.jpg,ACE 16+ Purecontrol FG - Yellow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410103,scshoe/20170220134947939644.jpg,ACE 16+ Purecontrol FG - Black Gradient Purple,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410117,scshoe/20170220134948059645.jpg,ACE 16+ Purecontrol FG - Red Silver,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410118,scshoe/20170220134948178646.jpg,ACE 16+ Purecontrol FG - Yellow Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410119,scshoe/20170220134948307647.jpg,ACE 16+ Purecontrol Stellar Pack FG - White Gold,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410125,scshoe/20170220134948428648.jpg,ACE 16+ Purecontrol FG - Black White,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 16+,,,,,,,1,0,0,0,0,0,,,
2410305,scshoe/20170220134948533649.jpg,ACE 17.1 FG - Blue White,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410306,scshoe/20170220134948621650.jpg,ACE 17.1 FG - Green White,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410300,scshoe/20170220134948706651.jpg,ACE 17.1 FG - Orange Black,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410301,scshoe/20170220134948792652.jpg,ACE 17.1 FG - Pink White,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410302,scshoe/20170220134948878753.jpg,ACE 17.1 FG - Red Black,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410303,scshoe/20170220134948965754.jpg,ACE 17.1 FG - Yellow Black,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410304,scshoe/20170220134949050755.jpg,ACE 17.1 FG - Yellow Blue,,,59.99,,,176,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17.1,,,,,,,1,0,0,0,0,0,,,
2410320,scshoe/20170220134949139756.jpg,ACE 17+ Purecontrol TPU - Black Red,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,ACE 17+,,,,,,,1,0,0,0,0,0,,,
2410039,scshoe/20170220134949224757.jpg,Gloro 16.1 FG - Black,,,45.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Gloro,,,,,,,1,0,0,0,0,0,,,
2410040,scshoe/20170220134949326758.jpg,Gloro 16.1 FG - Blue,,,41.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Gloro,,,,,,,1,0,0,0,0,0,,,
2410041,scshoe/20170220134949428759.jpg,Gloro 16.1 FG - Red White,,,41.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Gloro,,,,,,,1,0,0,0,0,0,,,
2410042,scshoe/20170220134949530760.jpg,Gloro 16.1 FG - White Black,,,45.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Gloro,,,,,,,1,0,0,0,0,0,,,
2410043,scshoe/20170220134949643761.jpg,Gloro 16.1 FG - Yellow,,,45.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Gloro,,,,,,,1,0,0,0,0,0,,,
2410051,scshoe/20170220134949748762.jpg,Messi 15.1 FG - Black,,,43.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410052,scshoe/20170220134949852763.jpg,Messi 15.1 FG - Blue,,,43.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410053,scshoe/20170220134949955764.jpg,Messi 15.1 FG - Light Blue,,,43.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410054,scshoe/20170220134950059765.jpg,Messi 15.1 FG - Orange,,,43.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410055,scshoe/20170220134950165766.jpg,Messi 15.1 FG - White,,,43.99,,,120,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410057,scshoe/20170220134950251767.jpg,Messi 15.1 TF - Black,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410058,scshoe/20170220134950356768.jpg,Messi 15.1 TF - Blue,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410059,scshoe/20170220134950460769.jpg,Messi 15.1 TF - Orange,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410060,scshoe/20170220134950564770.jpg,Messi 15.1 TF - Silver Grey,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410062,scshoe/20170220134950669871.jpg,Messi 15.1 TF - Yellow,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410063,scshoe/20170220134950772872.jpg,Messi 16.1 FG - Black Green,,,43.99,,,104,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410064,scshoe/20170220134950890873.jpg,Messi 16.1 FG - Grey,,,43.99,,,104,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410065,scshoe/20170220134950995874.jpg,Messi 16.1 TF - Black Green,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410066,scshoe/20170220134951164875.jpg,Messi 16.1 TF - Grey,,,34.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410126,scshoe/20170220134951268876.jpg,Messi 16+ Pureagility FG - Green Yellow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410127,scshoe/20170220134951337877.jpg,Messi 16+ Pureagility FG - Yellow Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410128,scshoe/20170220134951406878.jpg,Messi 16+ Pureagility FG - Orange Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410129,scshoe/20170220134951497879.jpg,Messi 16+ Pureagility FG - Orange Blue,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410130,scshoe/20170220134951567880.jpg,Messi 16+ Pureagility FG - Blue Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,Messi,,,,,,,1,0,0,0,0,0,,,
2410104,scshoe/20170220134951619881.jpg,X 16.1 FG - Green,,,53.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410105,scshoe/20170220134951689882.jpg,X 16.1 FG - Dark Blue,,,59.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410106,scshoe/20170220134951759883.jpg,X 16.1 FG - Orange,,,59.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410107,scshoe/20170220134951912884.jpg,X 16.1 FG - Light Blue,,,59.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410108,scshoe/20170220134952051885.jpg,X 16.1 FG - Silver,,,59.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410109,scshoe/20170220134952189886.jpg,X 16.1 FG - Brown,,,53.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410110,scshoe/20170220134952327887.jpg,X 16.1 FG - Black,,,59.99,,,159,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16.1,,,,,,,1,0,0,0,0,0,,,
2410111,scshoe/20170220134952464988.jpg,X 16+ PureChaos FG - Blue,,,54.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410112,scshoe/20170220134952585989.jpg,X 16+ PureChaos FG - Yellow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410113,scshoe/20170220134952689990.jpg,X 16+ PureChaos FG - Silver,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410114,scshoe/20170220134952826991.jpg,X 16+ PureChaos FG - Orange,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410115,scshoe/20170220134952966992.jpg,X 16+ PureChaos FG - Rainbow,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410116,scshoe/20170220134953107993.jpg,X 16+ PureChaos FG - Black,,,54.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410131,scshoe/20170220134953296994.jpg,X 16+ PureCHAOS FG - Orange White,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410132,scshoe/20170220134953417995.jpg,X 16+ PureCHAOS FG - Golden Orange,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410311,scshoe/20170220134953540996.jpg,X 16+ PureChaos FG - Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410310,scshoe/20170220134953584997.jpg,X 16+ PureChaos FG - Black Grey,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410314,scshoe/20170220134953672998.jpg,X 16+ PureChaos FG - Blue Orange Black,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410308,scshoe/20170220134953759999.jpg,X 16+ PureChaos FG - Orange Grey,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2410312,scshoe/201702201349537939100.jpg,X 16+ PureChaos FG - Red,,,61.99,,,240,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Adidas,X 16+,,,,,,,1,0,0,0,0,0,,,
2710003,scshoe/201702201349538289101.jpg,Barcelona 001 FG - Green Golden Black,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2710004,scshoe/201702201349539489102.jpg,Barcelona 001 FG - Red White Black,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2710021,scshoe/201702201349540699103.jpg,Barcelona FG - Black,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2710024,scshoe/201702201349541560104.jpg,Barcelona FG - Blue,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2710022,scshoe/201702201349542410105.jpg,Barcelona FG - Red,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2710020,scshoe/201702201349543280106.jpg,Barcelona FG - White,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2710023,scshoe/201702201349544140107.jpg,Barcelona FG - Yellow,,,49.99,,,96,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Mizuno,,,,,,,,1,0,0,0,0,0,,,
2510001,scshoe/201702201349544990108.jpg,Elastico Finale III Street TF - Black Grey,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Elastico,,,,,,,1,0,0,0,0,0,,,
2510002,scshoe/201702201349545860109.jpg,Elastico Finale III Street TF - Red Black,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Elastico,,,,,,,1,0,0,0,0,0,,,
2510003,scshoe/201702201349546900110.jpg,Elastico Finale III Street TF - Silver Black,,,36.99,,,80,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Elastico,,,,,,,1,0,0,0,0,0,,,
2510005,scshoe/201702201349547940111.jpg,Hypervenom Phantom II FG - Blue Yellow,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510006,scshoe/201702201349548980112.jpg,Hypervenom Phantom II FG - Brown Black,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510007,scshoe/201702201349550010113.jpg,Hypervenom Phantom II FG - Green Black,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510008,scshoe/201702201349550880114.jpg,Hypervenom Phantom II FG - Pure Green,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510009,scshoe/201702201349551920115.jpg,Hypervenom Phantom II FG - Pure Orange,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510010,scshoe/201702201349552960116.jpg,Hypervenom Phantom II FG - Silver Orange,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510011,scshoe/201702201349553310117.jpg,Hypervenom Phatal II Dynamic Fit FG,,,58.99,,,140,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510149,scshoe/201702201349554340118.jpg,Hypervenom Phantom II FG - Yellow Orange,,,46.99,,,168,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510222,scshoe/201702201349555380119.jpg,Hypervenom Phantom II FG - Black White,,,59.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510223,scshoe/201702201349556600120.jpg,Hypervenom Phinish II FG - White Black,,,45.99,,,104,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
2510303,scshoe/201702201349557960121.jpg,Hypervenom Phantom II FG - Black Blue,,,58.99,,,220,0.5,2014/4/30 15:53,2014/4/30 15:53,1000,,Nike,Hypervenom,,,,,,,1,0,0,0,0,0,,,
